stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,24.0,20130122,01KG0329,20130122
01BD0545,WEWESSA ESTATE,26.8,20130122,01BD0545,20130122
01RT196A,KALAWANA MINI HYDRO,20.1,20130122,01RT196A,20130122
01PU313A,MARAWILA,22.9,20130122,01PU313A,20130122
01KG175A,IBBAGAMUWA,23.7,20130122,01KG175A,20130122
01KG0326,MEDIYAWA TANK,25.3,20130122,01KG0326,20130122
01PL0340,MINNERIYA TANK,26.1,20130122,01PL0340,20130122
01PL224A,KAUDULLA WEWA,27.8,20130122,01PL224A,20130122
01MU357A,MUTU IYANKADDU,23.1,20130122,01MU357A,20130122
01AM0459,SAGAMAM TANK,21.0,20130122,01AM0459,20130122
01JF0425,POINT PEDRO,21.7,20130122,01JF0425,20130122
01KE0544,WEWELTALAWA ESTATE,27.3,20130122,01KE0544,20130122
01CB0268,LABUGAMA TANK,23.2,20130122,01CB0268,20130122
01PL538C,WELIKANDA SINGHAPURA,28.2,20130122,01PL538C,20130122
01AN104A,EHETUGASWEWA,19.6,20130122,01AN104A,20130122
01KT0200,KALUTARA-P.W.D.,28.2,20130122,01KT0200,20130122
01AM0012,AMPARAI TANK,24.8,20130122,01AM0012,20130122
01KG0532,WARIYAPOLA EXPTL.STATION,25.7,20130122,01KG0532,20130122
01MG540A,WELLAWAYA,20.1,20130122,01MG540A,20130122
01GL0030,BADDEGAMA ESTATE,20.7,20130122,01GL0030,20130122
01KG407A,PANNALA VIRIDIYAWA EST,19.0,20130122,01KG407A,20130122
01MU0216,KANNUKKENI TANK,19.7,20130122,01MU0216,20130122
01KG469A,SIYAMBALANGAMUWA,19.3,20130122,01KG469A,20130122
01KI0183,IRANAMADU TANK,27.6,20130122,01KI0183,20130122
01AM001E,ADDALACHENAI,28.1,20130122,01AM001E,20130122
01GM0011,AMBEPUSSA GOVT FARM,27.0,20130122,01GM0011,20130122
01GL0267,LABUDUWA,19.5,20130122,01GL0267,20130122
01RT042C,BELIHULOYA,29.6,20130122,01RT042C,20130122
01AN193A,KAHATAGASDIGILIYA  W/S,25.0,20130122,01AN193A,20130122
01CB0025,AVISSAWELLA ESTATE,29.5,20130122,01CB0025,20130122
01CB0150,HANWELLA GROUP,21.2,20130122,01CB0150,20130122
01GM0373,NEGOMBO,29.3,20130122,01GM0373,20130122
01RT0435,PUSSELLA S.P.,24.5,20130122,01RT0435,20130122
01BT197B,KALKUDAH,26.8,20130122,01BT197B,20130122
01NE506B,UDARADELLA,22.3,20130122,01NE506B,20130122
01AM368B,NAVATKIRI ARU TANK,19.3,20130122,01AM368B,20130122
01RT0032,BALANGODA POST OFFICE,25.2,20130122,01RT0032,20130122
01AM493B,THIRUKKOVIL,23.4,20130122,01AM493B,20130122
01BT0357,MYLAMBAVELLY ESTATE,20.8,20130122,01BT0357,20130122
01KE009B,AMBANPITIYA ESTATE,25.3,20130122,01KE009B,20130122
01HT481A,SURIYAWEWA,23.7,20130122,01HT481A,20130122
01MT0232,KEKENADURA (MATARA),23.0,20130122,01MT0232,20130122
01KT400C,PALLEGODA ESTATE,25.7,20130122,01KT400C,20130122
01KG014A,ANDIGAMA FARM,20.7,20130122,01KG014A,20130122
01CB166A,HOMAGAMA,29.8,20130122,01CB166A,20130122
01GM487B,THAMMITA,27.5,20130122,01GM487B,20130122
01NE0236,KENILWORTH (STRATHELLIE),28.6,20130122,01NE0236,20130122
01KG258D,KULIYAPITIYA,27.0,20130122,01KG258D,20130122
01CB469B,COLOMBO PORT,23.1,20130122,01CB469B,20130122
01KG404A,PANDUWASNUWARA,28.7,20130122,01KG404A,20130122
01CB0080,DEHIWALA ZOO,27.8,20130122,01CB0080,20130122
01KY0418,PERADENIYA BOT.GARDENS,27.9,20130122,01KY0418,20130122
01KG0452,RIDIBENDI ELA,20.0,20130122,01KG0452,20130122
01CB0026,AVISSAWELLA HOSPITAL,21.1,20130122,01CB0026,20130122
01GM0528,WALPITA,24.0,20130122,01GM0528,20130122
01CB0016,ANGODA MENTAL HOSPITAL,28.6,20130122,01CB0016,20130122
01JF062A,CHAVAKACHCHERI,23.3,20130122,01JF062A,20130122
01KT0035,BANDARAGAMA,29.5,20130122,01KT0035,20130122
01KG0256,KOULWEWA,19.9,20130122,01KG0256,20130122
01PL020A,ARALAGANWILA,21.5,20130122,01PL020A,20130122
01KT513A,USK VALLEY S.P.,26.4,20130122,01KT513A,20130122
01MG141B,HANDAPANGALA,25.5,20130122,01MG141B,20130122
01KG0253,HAKWATUNA-OYA,28.9,20130122,01KG0253,20130122
01HT0292,MAHA LEWAYA (HAMBANTOTA),29.2,20130122,01HT0292,20130122
43PPP,POLONNARUWA,22.3,20130122,43PPP,20130122
01PU0013,ANAMADUWA DISPENSARY,21.9,20130122,01PU0013,20130122
01VA414A,PAVATKULAM,19.9,20130122,01VA414A,20130122
01KE0021,ARANAYAKE GOVT. HOSPITAL,19.1,20130122,01KE0021,20130122
01ML324A,MEDAPIHILLA,28.6,20130122,01ML324A,20130122
01NE0153,HATTON KOTAGALA ROSITA,28.8,20130122,01NE0153,20130122
01KG092B,DODANGASLANDA,25.3,20130122,01KG092B,20130122
01VA0518,VAVUNIYA P.W.D.,21.6,20130122,01VA0518,20130122
01PL0427,POLONNARUWA AGRI.STATION,24.6,20130122,01PL0427,20130122
01AM459A,SAMANTHURAI,20.0,20130122,01AM459A,20130122
01RT539B,WELLANDURA TEA FACTORY,21.7,20130122,01RT539B,20130122
01KT021A,ARAMANAGOLLA,25.6,20130122,01KT021A,20130122
01AM257A,KUDASIGIRIYA,25.6,20130122,01AM257A,20130122
43418,TRINCOMALEE,19.9,20130122,43418,20130122
43421,ANURADHAPURA,23.1,20130122,43421,20130122
43413,MANNAR,28.7,20130122,43413,20130122
43467,RATMALANA,21.6,20130122,43467,20130122
43424,PUTTALAM,20.7,20130122,43424,20130122
43999,POTTUVIL,21.8,20130122,43999,20130122
43404,JAFFNA,29.9,20130122,43404,20130122
43441,KURUNEGALA,19.1,20130122,43441,20130122
43436,BATTICALOA,23.6,20130122,43436,20130122
43444,KATUGASTOTA,25.0,20130122,43444,20130122
143476,BANDARAWELA,21.7,20130122,143476,20130122
