stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,21.5,20130106,01KG0329,20130106
01BD0545,WEWESSA ESTATE,20.5,20130106,01BD0545,20130106
01RT196A,KALAWANA MINI HYDRO,28.2,20130106,01RT196A,20130106
01PU313A,MARAWILA,24.4,20130106,01PU313A,20130106
01KG175A,IBBAGAMUWA,22.4,20130106,01KG175A,20130106
01KG0326,MEDIYAWA TANK,29.8,20130106,01KG0326,20130106
01PL0340,MINNERIYA TANK,27.7,20130106,01PL0340,20130106
01PL224A,KAUDULLA WEWA,23.3,20130106,01PL224A,20130106
01MU357A,MUTU IYANKADDU,23.9,20130106,01MU357A,20130106
01AM0459,SAGAMAM TANK,22.7,20130106,01AM0459,20130106
01JF0425,POINT PEDRO,23.8,20130106,01JF0425,20130106
01KE0544,WEWELTALAWA ESTATE,19.7,20130106,01KE0544,20130106
01CB0268,LABUGAMA TANK,22.4,20130106,01CB0268,20130106
01PL538C,WELIKANDA SINGHAPURA,28.8,20130106,01PL538C,20130106
01AN104A,EHETUGASWEWA,19.5,20130106,01AN104A,20130106
01KT0200,KALUTARA-P.W.D.,21.1,20130106,01KT0200,20130106
01AM0012,AMPARAI TANK,20.5,20130106,01AM0012,20130106
01KG0532,WARIYAPOLA EXPTL.STATION,28.3,20130106,01KG0532,20130106
01MG540A,WELLAWAYA,23.1,20130106,01MG540A,20130106
01GL0030,BADDEGAMA ESTATE,28.9,20130106,01GL0030,20130106
01KG407A,PANNALA VIRIDIYAWA EST,20.4,20130106,01KG407A,20130106
01MU0216,KANNUKKENI TANK,22.8,20130106,01MU0216,20130106
01KG469A,SIYAMBALANGAMUWA,29.6,20130106,01KG469A,20130106
01KI0183,IRANAMADU TANK,24.4,20130106,01KI0183,20130106
01AM001E,ADDALACHENAI,28.8,20130106,01AM001E,20130106
01GM0011,AMBEPUSSA GOVT FARM,22.9,20130106,01GM0011,20130106
01GL0267,LABUDUWA,22.4,20130106,01GL0267,20130106
01RT042C,BELIHULOYA,19.7,20130106,01RT042C,20130106
01AN193A,KAHATAGASDIGILIYA  W/S,26.5,20130106,01AN193A,20130106
01CB0025,AVISSAWELLA ESTATE,20.7,20130106,01CB0025,20130106
01CB0150,HANWELLA GROUP,21.4,20130106,01CB0150,20130106
01GM0373,NEGOMBO,22.9,20130106,01GM0373,20130106
01RT0435,PUSSELLA S.P.,25.1,20130106,01RT0435,20130106
01BT197B,KALKUDAH,28.7,20130106,01BT197B,20130106
01NE506B,UDARADELLA,19.1,20130106,01NE506B,20130106
01AM368B,NAVATKIRI ARU TANK,20.6,20130106,01AM368B,20130106
01RT0032,BALANGODA POST OFFICE,25.7,20130106,01RT0032,20130106
01AM493B,THIRUKKOVIL,20.1,20130106,01AM493B,20130106
01BT0357,MYLAMBAVELLY ESTATE,24.6,20130106,01BT0357,20130106
01KE009B,AMBANPITIYA ESTATE,23.5,20130106,01KE009B,20130106
01HT481A,SURIYAWEWA,22.4,20130106,01HT481A,20130106
01MT0232,KEKENADURA (MATARA),25.9,20130106,01MT0232,20130106
01KT400C,PALLEGODA ESTATE,22.7,20130106,01KT400C,20130106
01KG014A,ANDIGAMA FARM,27.7,20130106,01KG014A,20130106
01CB166A,HOMAGAMA,25.6,20130106,01CB166A,20130106
01GM487B,THAMMITA,29.4,20130106,01GM487B,20130106
01NE0236,KENILWORTH (STRATHELLIE),29.5,20130106,01NE0236,20130106
01KG258D,KULIYAPITIYA,23.8,20130106,01KG258D,20130106
01CB469B,COLOMBO PORT,22.9,20130106,01CB469B,20130106
01KG404A,PANDUWASNUWARA,29.2,20130106,01KG404A,20130106
01CB0080,DEHIWALA ZOO,28.4,20130106,01CB0080,20130106
01KY0418,PERADENIYA BOT.GARDENS,24.8,20130106,01KY0418,20130106
01KG0452,RIDIBENDI ELA,20.9,20130106,01KG0452,20130106
01CB0026,AVISSAWELLA HOSPITAL,26.8,20130106,01CB0026,20130106
01GM0528,WALPITA,22.5,20130106,01GM0528,20130106
01CB0016,ANGODA MENTAL HOSPITAL,24.8,20130106,01CB0016,20130106
01JF062A,CHAVAKACHCHERI,29.6,20130106,01JF062A,20130106
01KT0035,BANDARAGAMA,22.7,20130106,01KT0035,20130106
01KG0256,KOULWEWA,28.8,20130106,01KG0256,20130106
01PL020A,ARALAGANWILA,27.6,20130106,01PL020A,20130106
01KT513A,USK VALLEY S.P.,22.5,20130106,01KT513A,20130106
