stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,24.8,20130104,01KG0329,20130104
01BD0545,WEWESSA ESTATE,24.2,20130104,01BD0545,20130104
01RT196A,KALAWANA MINI HYDRO,20.9,20130104,01RT196A,20130104
01PU313A,MARAWILA,26.9,20130104,01PU313A,20130104
01KG175A,IBBAGAMUWA,21.3,20130104,01KG175A,20130104
01KG0326,MEDIYAWA TANK,26.4,20130104,01KG0326,20130104
01PL0340,MINNERIYA TANK,21.9,20130104,01PL0340,20130104
01PL224A,KAUDULLA WEWA,25.2,20130104,01PL224A,20130104
01MU357A,MUTU IYANKADDU,29.8,20130104,01MU357A,20130104
01AM0459,SAGAMAM TANK,25.7,20130104,01AM0459,20130104
01JF0425,POINT PEDRO,26.9,20130104,01JF0425,20130104
01KE0544,WEWELTALAWA ESTATE,20.2,20130104,01KE0544,20130104
01CB0268,LABUGAMA TANK,29.4,20130104,01CB0268,20130104
01PL538C,WELIKANDA SINGHAPURA,23.2,20130104,01PL538C,20130104
01AN104A,EHETUGASWEWA,20.0,20130104,01AN104A,20130104
01KT0200,KALUTARA-P.W.D.,21.8,20130104,01KT0200,20130104
01AM0012,AMPARAI TANK,20.4,20130104,01AM0012,20130104
01KG0532,WARIYAPOLA EXPTL.STATION,26.8,20130104,01KG0532,20130104
01MG540A,WELLAWAYA,20.3,20130104,01MG540A,20130104
01GL0030,BADDEGAMA ESTATE,29.0,20130104,01GL0030,20130104
01KG407A,PANNALA VIRIDIYAWA EST,25.9,20130104,01KG407A,20130104
01MU0216,KANNUKKENI TANK,27.3,20130104,01MU0216,20130104
01KG469A,SIYAMBALANGAMUWA,24.9,20130104,01KG469A,20130104
01KI0183,IRANAMADU TANK,29.4,20130104,01KI0183,20130104
01AM001E,ADDALACHENAI,23.3,20130104,01AM001E,20130104
01GM0011,AMBEPUSSA GOVT FARM,22.6,20130104,01GM0011,20130104
01GL0267,LABUDUWA,29.2,20130104,01GL0267,20130104
01RT042C,BELIHULOYA,27.0,20130104,01RT042C,20130104
01AN193A,KAHATAGASDIGILIYA  W/S,22.0,20130104,01AN193A,20130104
01CB0025,AVISSAWELLA ESTATE,22.5,20130104,01CB0025,20130104
01CB0150,HANWELLA GROUP,28.0,20130104,01CB0150,20130104
01GM0373,NEGOMBO,26.6,20130104,01GM0373,20130104
01RT0435,PUSSELLA S.P.,22.3,20130104,01RT0435,20130104
01BT197B,KALKUDAH,29.3,20130104,01BT197B,20130104
01NE506B,UDARADELLA,22.8,20130104,01NE506B,20130104
01AM368B,NAVATKIRI ARU TANK,22.4,20130104,01AM368B,20130104
01RT0032,BALANGODA POST OFFICE,29.9,20130104,01RT0032,20130104
01AM493B,THIRUKKOVIL,23.5,20130104,01AM493B,20130104
01BT0357,MYLAMBAVELLY ESTATE,28.4,20130104,01BT0357,20130104
01KE009B,AMBANPITIYA ESTATE,25.4,20130104,01KE009B,20130104
01HT481A,SURIYAWEWA,28.5,20130104,01HT481A,20130104
01MT0232,KEKENADURA (MATARA),25.3,20130104,01MT0232,20130104
01KT400C,PALLEGODA ESTATE,29.0,20130104,01KT400C,20130104
01KG014A,ANDIGAMA FARM,21.2,20130104,01KG014A,20130104
01CB166A,HOMAGAMA,28.7,20130104,01CB166A,20130104
01GM487B,THAMMITA,28.3,20130104,01GM487B,20130104
01NE0236,KENILWORTH (STRATHELLIE),23.0,20130104,01NE0236,20130104
01KG258D,KULIYAPITIYA,19.5,20130104,01KG258D,20130104
01CB469B,COLOMBO PORT,27.1,20130104,01CB469B,20130104
01KG404A,PANDUWASNUWARA,24.7,20130104,01KG404A,20130104
01CB0080,DEHIWALA ZOO,29.1,20130104,01CB0080,20130104
01KY0418,PERADENIYA BOT.GARDENS,26.1,20130104,01KY0418,20130104
01KG0452,RIDIBENDI ELA,21.0,20130104,01KG0452,20130104
01CB0026,AVISSAWELLA HOSPITAL,27.9,20130104,01CB0026,20130104
01GM0528,WALPITA,29.0,20130104,01GM0528,20130104
01CB0016,ANGODA MENTAL HOSPITAL,24.7,20130104,01CB0016,20130104
01JF062A,CHAVAKACHCHERI,23.0,20130104,01JF062A,20130104
01KT0035,BANDARAGAMA,19.9,20130104,01KT0035,20130104
01KG0256,KOULWEWA,24.1,20130104,01KG0256,20130104
01PL020A,ARALAGANWILA,23.1,20130104,01PL020A,20130104
01KT513A,USK VALLEY S.P.,23.1,20130104,01KT513A,20130104
