stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,27.9,20130131,01KG0329,20130131
01BD0545,WEWESSA ESTATE,23.1,20130131,01BD0545,20130131
01RT196A,KALAWANA MINI HYDRO,27.1,20130131,01RT196A,20130131
01PU313A,MARAWILA,27.7,20130131,01PU313A,20130131
01KG175A,IBBAGAMUWA,27.2,20130131,01KG175A,20130131
01KG0326,MEDIYAWA TANK,29.5,20130131,01KG0326,20130131
01PL0340,MINNERIYA TANK,24.9,20130131,01PL0340,20130131
01PL224A,KAUDULLA WEWA,23.0,20130131,01PL224A,20130131
01MU357A,MUTU IYANKADDU,19.3,20130131,01MU357A,20130131
01AM0459,SAGAMAM TANK,29.8,20130131,01AM0459,20130131
01JF0425,POINT PEDRO,21.0,20130131,01JF0425,20130131
01KE0544,WEWELTALAWA ESTATE,24.2,20130131,01KE0544,20130131
01CB0268,LABUGAMA TANK,28.1,20130131,01CB0268,20130131
01PL538C,WELIKANDA SINGHAPURA,21.4,20130131,01PL538C,20130131
01AN104A,EHETUGASWEWA,23.6,20130131,01AN104A,20130131
01KT0200,KALUTARA-P.W.D.,20.0,20130131,01KT0200,20130131
01AM0012,AMPARAI TANK,19.9,20130131,01AM0012,20130131
01KG0532,WARIYAPOLA EXPTL.STATION,20.6,20130131,01KG0532,20130131
01MG540A,WELLAWAYA,27.3,20130131,01MG540A,20130131
01GL0030,BADDEGAMA ESTATE,28.9,20130131,01GL0030,20130131
01KG407A,PANNALA VIRIDIYAWA EST,19.4,20130131,01KG407A,20130131
01MU0216,KANNUKKENI TANK,23.0,20130131,01MU0216,20130131
01KG469A,SIYAMBALANGAMUWA,19.5,20130131,01KG469A,20130131
01KI0183,IRANAMADU TANK,25.4,20130131,01KI0183,20130131
01AM001E,ADDALACHENAI,20.9,20130131,01AM001E,20130131
01GM0011,AMBEPUSSA GOVT FARM,22.1,20130131,01GM0011,20130131
01GL0267,LABUDUWA,22.9,20130131,01GL0267,20130131
01RT042C,BELIHULOYA,24.9,20130131,01RT042C,20130131
01AN193A,KAHATAGASDIGILIYA  W/S,26.8,20130131,01AN193A,20130131
01CB0025,AVISSAWELLA ESTATE,25.2,20130131,01CB0025,20130131
01CB0150,HANWELLA GROUP,24.3,20130131,01CB0150,20130131
01GM0373,NEGOMBO,21.9,20130131,01GM0373,20130131
01RT0435,PUSSELLA S.P.,28.6,20130131,01RT0435,20130131
01BT197B,KALKUDAH,20.2,20130131,01BT197B,20130131
01NE506B,UDARADELLA,19.9,20130131,01NE506B,20130131
01AM368B,NAVATKIRI ARU TANK,20.7,20130131,01AM368B,20130131
01RT0032,BALANGODA POST OFFICE,25.7,20130131,01RT0032,20130131
01AM493B,THIRUKKOVIL,26.4,20130131,01AM493B,20130131
01BT0357,MYLAMBAVELLY ESTATE,29.1,20130131,01BT0357,20130131
01KE009B,AMBANPITIYA ESTATE,23.9,20130131,01KE009B,20130131
01HT481A,SURIYAWEWA,26.1,20130131,01HT481A,20130131
01MT0232,KEKENADURA (MATARA),25.3,20130131,01MT0232,20130131
01KT400C,PALLEGODA ESTATE,25.5,20130131,01KT400C,20130131
01KG014A,ANDIGAMA FARM,20.3,20130131,01KG014A,20130131
01CB166A,HOMAGAMA,24.0,20130131,01CB166A,20130131
01GM487B,THAMMITA,19.6,20130131,01GM487B,20130131
01NE0236,KENILWORTH (STRATHELLIE),22.7,20130131,01NE0236,20130131
01KG258D,KULIYAPITIYA,23.4,20130131,01KG258D,20130131
01CB469B,COLOMBO PORT,24.9,20130131,01CB469B,20130131
01KG404A,PANDUWASNUWARA,25.5,20130131,01KG404A,20130131
01CB0080,DEHIWALA ZOO,28.4,20130131,01CB0080,20130131
01KY0418,PERADENIYA BOT.GARDENS,22.1,20130131,01KY0418,20130131
01KG0452,RIDIBENDI ELA,28.5,20130131,01KG0452,20130131
01CB0026,AVISSAWELLA HOSPITAL,23.3,20130131,01CB0026,20130131
01GM0528,WALPITA,27.0,20130131,01GM0528,20130131
01CB0016,ANGODA MENTAL HOSPITAL,21.4,20130131,01CB0016,20130131
01JF062A,CHAVAKACHCHERI,28.6,20130131,01JF062A,20130131
