stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,26.1,20130113,01KG0329,20130113
01BD0545,WEWESSA ESTATE,21.3,20130113,01BD0545,20130113
01RT196A,KALAWANA MINI HYDRO,27.4,20130113,01RT196A,20130113
01PU313A,MARAWILA,22.9,20130113,01PU313A,20130113
01KG175A,IBBAGAMUWA,25.9,20130113,01KG175A,20130113
01KG0326,MEDIYAWA TANK,29.4,20130113,01KG0326,20130113
01PL0340,MINNERIYA TANK,20.2,20130113,01PL0340,20130113
01PL224A,KAUDULLA WEWA,20.0,20130113,01PL224A,20130113
01MU357A,MUTU IYANKADDU,21.6,20130113,01MU357A,20130113
01AM0459,SAGAMAM TANK,28.7,20130113,01AM0459,20130113
01JF0425,POINT PEDRO,26.5,20130113,01JF0425,20130113
01KE0544,WEWELTALAWA ESTATE,27.2,20130113,01KE0544,20130113
01CB0268,LABUGAMA TANK,22.3,20130113,01CB0268,20130113
01PL538C,WELIKANDA SINGHAPURA,19.7,20130113,01PL538C,20130113
01AN104A,EHETUGASWEWA,24.9,20130113,01AN104A,20130113
01KT0200,KALUTARA-P.W.D.,29.3,20130113,01KT0200,20130113
01AM0012,AMPARAI TANK,21.7,20130113,01AM0012,20130113
01KG0532,WARIYAPOLA EXPTL.STATION,25.9,20130113,01KG0532,20130113
01MG540A,WELLAWAYA,26.5,20130113,01MG540A,20130113
01GL0030,BADDEGAMA ESTATE,28.6,20130113,01GL0030,20130113
01KG407A,PANNALA VIRIDIYAWA EST,19.4,20130113,01KG407A,20130113
01MU0216,KANNUKKENI TANK,23.2,20130113,01MU0216,20130113
01KG469A,SIYAMBALANGAMUWA,23.9,20130113,01KG469A,20130113
01KI0183,IRANAMADU TANK,23.9,20130113,01KI0183,20130113
01AM001E,ADDALACHENAI,23.1,20130113,01AM001E,20130113
01GM0011,AMBEPUSSA GOVT FARM,23.1,20130113,01GM0011,20130113
