stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,26.8,20130129,01KG0329,20130129
01BD0545,WEWESSA ESTATE,24.0,20130129,01BD0545,20130129
01RT196A,KALAWANA MINI HYDRO,25.3,20130129,01RT196A,20130129
01PU313A,MARAWILA,26.7,20130129,01PU313A,20130129
01KG175A,IBBAGAMUWA,19.0,20130129,01KG175A,20130129
01KG0326,MEDIYAWA TANK,23.9,20130129,01KG0326,20130129
01PL0340,MINNERIYA TANK,24.0,20130129,01PL0340,20130129
01PL224A,KAUDULLA WEWA,21.4,20130129,01PL224A,20130129
01MU357A,MUTU IYANKADDU,26.3,20130129,01MU357A,20130129
01AM0459,SAGAMAM TANK,29.0,20130129,01AM0459,20130129
01JF0425,POINT PEDRO,21.8,20130129,01JF0425,20130129
01KE0544,WEWELTALAWA ESTATE,23.3,20130129,01KE0544,20130129
01CB0268,LABUGAMA TANK,23.0,20130129,01CB0268,20130129
01PL538C,WELIKANDA SINGHAPURA,22.6,20130129,01PL538C,20130129
01AN104A,EHETUGASWEWA,19.2,20130129,01AN104A,20130129
01KT0200,KALUTARA-P.W.D.,28.7,20130129,01KT0200,20130129
01AM0012,AMPARAI TANK,27.9,20130129,01AM0012,20130129
01KG0532,WARIYAPOLA EXPTL.STATION,25.9,20130129,01KG0532,20130129
01MG540A,WELLAWAYA,28.0,20130129,01MG540A,20130129
01GL0030,BADDEGAMA ESTATE,29.8,20130129,01GL0030,20130129
01KG407A,PANNALA VIRIDIYAWA EST,30.0,20130129,01KG407A,20130129
01MU0216,KANNUKKENI TANK,23.4,20130129,01MU0216,20130129
01KG469A,SIYAMBALANGAMUWA,28.6,20130129,01KG469A,20130129
01KI0183,IRANAMADU TANK,28.3,20130129,01KI0183,20130129
01AM001E,ADDALACHENAI,29.8,20130129,01AM001E,20130129
01GM0011,AMBEPUSSA GOVT FARM,28.9,20130129,01GM0011,20130129
01GL0267,LABUDUWA,23.8,20130129,01GL0267,20130129
01RT042C,BELIHULOYA,20.8,20130129,01RT042C,20130129
01AN193A,KAHATAGASDIGILIYA  W/S,23.9,20130129,01AN193A,20130129
01CB0025,AVISSAWELLA ESTATE,24.8,20130129,01CB0025,20130129
01CB0150,HANWELLA GROUP,22.1,20130129,01CB0150,20130129
01GM0373,NEGOMBO,24.0,20130129,01GM0373,20130129
01RT0435,PUSSELLA S.P.,29.6,20130129,01RT0435,20130129
01BT197B,KALKUDAH,21.6,20130129,01BT197B,20130129
01NE506B,UDARADELLA,21.0,20130129,01NE506B,20130129
01AM368B,NAVATKIRI ARU TANK,29.1,20130129,01AM368B,20130129
01RT0032,BALANGODA POST OFFICE,28.9,20130129,01RT0032,20130129
01AM493B,THIRUKKOVIL,23.5,20130129,01AM493B,20130129
01BT0357,MYLAMBAVELLY ESTATE,28.1,20130129,01BT0357,20130129
01KE009B,AMBANPITIYA ESTATE,26.2,20130129,01KE009B,20130129
01HT481A,SURIYAWEWA,19.6,20130129,01HT481A,20130129
01MT0232,KEKENADURA (MATARA),21.6,20130129,01MT0232,20130129
01KT400C,PALLEGODA ESTATE,29.5,20130129,01KT400C,20130129
01KG014A,ANDIGAMA FARM,28.0,20130129,01KG014A,20130129
01CB166A,HOMAGAMA,29.2,20130129,01CB166A,20130129
01GM487B,THAMMITA,28.1,20130129,01GM487B,20130129
01NE0236,KENILWORTH (STRATHELLIE),27.0,20130129,01NE0236,20130129
01KG258D,KULIYAPITIYA,23.0,20130129,01KG258D,20130129
01CB469B,COLOMBO PORT,25.6,20130129,01CB469B,20130129
01KG404A,PANDUWASNUWARA,24.5,20130129,01KG404A,20130129
01CB0080,DEHIWALA ZOO,28.7,20130129,01CB0080,20130129
01KY0418,PERADENIYA BOT.GARDENS,26.3,20130129,01KY0418,20130129
01KG0452,RIDIBENDI ELA,28.6,20130129,01KG0452,20130129
01CB0026,AVISSAWELLA HOSPITAL,28.8,20130129,01CB0026,20130129
01GM0528,WALPITA,27.6,20130129,01GM0528,20130129
01CB0016,ANGODA MENTAL HOSPITAL,27.0,20130129,01CB0016,20130129
01JF062A,CHAVAKACHCHERI,26.0,20130129,01JF062A,20130129
01KT0035,BANDARAGAMA,27.7,20130129,01KT0035,20130129
01KG0256,KOULWEWA,19.2,20130129,01KG0256,20130129
01PL020A,ARALAGANWILA,22.7,20130129,01PL020A,20130129
01KT513A,USK VALLEY S.P.,19.6,20130129,01KT513A,20130129
01MG141B,HANDAPANGALA,24.1,20130129,01MG141B,20130129
01KG0253,HAKWATUNA-OYA,27.1,20130129,01KG0253,20130129
01HT0292,MAHA LEWAYA (HAMBANTOTA),28.7,20130129,01HT0292,20130129
