stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,25.1,20130121,01KG0329,20130121
01BD0545,WEWESSA ESTATE,19.7,20130121,01BD0545,20130121
01RT196A,KALAWANA MINI HYDRO,30.0,20130121,01RT196A,20130121
01PU313A,MARAWILA,28.2,20130121,01PU313A,20130121
01KG175A,IBBAGAMUWA,28.8,20130121,01KG175A,20130121
01KG0326,MEDIYAWA TANK,21.0,20130121,01KG0326,20130121
01PL0340,MINNERIYA TANK,22.0,20130121,01PL0340,20130121
01PL224A,KAUDULLA WEWA,28.0,20130121,01PL224A,20130121
01MU357A,MUTU IYANKADDU,26.0,20130121,01MU357A,20130121
01AM0459,SAGAMAM TANK,28.5,20130121,01AM0459,20130121
01JF0425,POINT PEDRO,25.9,20130121,01JF0425,20130121
01KE0544,WEWELTALAWA ESTATE,26.0,20130121,01KE0544,20130121
01CB0268,LABUGAMA TANK,21.7,20130121,01CB0268,20130121
01PL538C,WELIKANDA SINGHAPURA,27.9,20130121,01PL538C,20130121
01AN104A,EHETUGASWEWA,29.7,20130121,01AN104A,20130121
01KT0200,KALUTARA-P.W.D.,21.0,20130121,01KT0200,20130121
01AM0012,AMPARAI TANK,29.7,20130121,01AM0012,20130121
01KG0532,WARIYAPOLA EXPTL.STATION,24.0,20130121,01KG0532,20130121
01MG540A,WELLAWAYA,19.9,20130121,01MG540A,20130121
01GL0030,BADDEGAMA ESTATE,29.6,20130121,01GL0030,20130121
01KG407A,PANNALA VIRIDIYAWA EST,26.5,20130121,01KG407A,20130121
01MU0216,KANNUKKENI TANK,28.0,20130121,01MU0216,20130121
01KG469A,SIYAMBALANGAMUWA,22.7,20130121,01KG469A,20130121
01KI0183,IRANAMADU TANK,26.0,20130121,01KI0183,20130121
01AM001E,ADDALACHENAI,20.9,20130121,01AM001E,20130121
01GM0011,AMBEPUSSA GOVT FARM,20.3,20130121,01GM0011,20130121
01GL0267,LABUDUWA,24.1,20130121,01GL0267,20130121
01RT042C,BELIHULOYA,22.2,20130121,01RT042C,20130121
01AN193A,KAHATAGASDIGILIYA  W/S,25.2,20130121,01AN193A,20130121
01CB0025,AVISSAWELLA ESTATE,22.5,20130121,01CB0025,20130121
01CB0150,HANWELLA GROUP,19.9,20130121,01CB0150,20130121
01GM0373,NEGOMBO,23.0,20130121,01GM0373,20130121
01RT0435,PUSSELLA S.P.,19.1,20130121,01RT0435,20130121
01BT197B,KALKUDAH,22.0,20130121,01BT197B,20130121
01NE506B,UDARADELLA,25.2,20130121,01NE506B,20130121
01AM368B,NAVATKIRI ARU TANK,25.7,20130121,01AM368B,20130121
01RT0032,BALANGODA POST OFFICE,19.6,20130121,01RT0032,20130121
01AM493B,THIRUKKOVIL,21.7,20130121,01AM493B,20130121
01BT0357,MYLAMBAVELLY ESTATE,27.5,20130121,01BT0357,20130121
01KE009B,AMBANPITIYA ESTATE,28.9,20130121,01KE009B,20130121
01HT481A,SURIYAWEWA,19.0,20130121,01HT481A,20130121
01MT0232,KEKENADURA (MATARA),23.2,20130121,01MT0232,20130121
01KT400C,PALLEGODA ESTATE,29.6,20130121,01KT400C,20130121
01KG014A,ANDIGAMA FARM,29.1,20130121,01KG014A,20130121
