stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,23.0,20130115,01KG0329,20130115
01BD0545,WEWESSA ESTATE,29.9,20130115,01BD0545,20130115
01RT196A,KALAWANA MINI HYDRO,21.7,20130115,01RT196A,20130115
01PU313A,MARAWILA,21.0,20130115,01PU313A,20130115
01KG175A,IBBAGAMUWA,29.1,20130115,01KG175A,20130115
01KG0326,MEDIYAWA TANK,25.8,20130115,01KG0326,20130115
01PL0340,MINNERIYA TANK,23.9,20130115,01PL0340,20130115
01PL224A,KAUDULLA WEWA,26.4,20130115,01PL224A,20130115
01MU357A,MUTU IYANKADDU,19.6,20130115,01MU357A,20130115
01AM0459,SAGAMAM TANK,25.2,20130115,01AM0459,20130115
01JF0425,POINT PEDRO,25.1,20130115,01JF0425,20130115
01KE0544,WEWELTALAWA ESTATE,22.2,20130115,01KE0544,20130115
01CB0268,LABUGAMA TANK,19.2,20130115,01CB0268,20130115
01PL538C,WELIKANDA SINGHAPURA,20.6,20130115,01PL538C,20130115
01AN104A,EHETUGASWEWA,25.7,20130115,01AN104A,20130115
01KT0200,KALUTARA-P.W.D.,21.2,20130115,01KT0200,20130115
01AM0012,AMPARAI TANK,27.5,20130115,01AM0012,20130115
01KG0532,WARIYAPOLA EXPTL.STATION,25.3,20130115,01KG0532,20130115
01MG540A,WELLAWAYA,23.4,20130115,01MG540A,20130115
01GL0030,BADDEGAMA ESTATE,25.8,20130115,01GL0030,20130115
01KG407A,PANNALA VIRIDIYAWA EST,28.0,20130115,01KG407A,20130115
01MU0216,KANNUKKENI TANK,29.1,20130115,01MU0216,20130115
01KG469A,SIYAMBALANGAMUWA,26.0,20130115,01KG469A,20130115
01KI0183,IRANAMADU TANK,20.7,20130115,01KI0183,20130115
01AM001E,ADDALACHENAI,20.8,20130115,01AM001E,20130115
01GM0011,AMBEPUSSA GOVT FARM,26.5,20130115,01GM0011,20130115
01GL0267,LABUDUWA,27.5,20130115,01GL0267,20130115
01RT042C,BELIHULOYA,27.4,20130115,01RT042C,20130115
01AN193A,KAHATAGASDIGILIYA  W/S,23.3,20130115,01AN193A,20130115
01CB0025,AVISSAWELLA ESTATE,21.7,20130115,01CB0025,20130115
01CB0150,HANWELLA GROUP,20.8,20130115,01CB0150,20130115
01GM0373,NEGOMBO,27.5,20130115,01GM0373,20130115
01RT0435,PUSSELLA S.P.,23.6,20130115,01RT0435,20130115
01BT197B,KALKUDAH,24.9,20130115,01BT197B,20130115
01NE506B,UDARADELLA,25.3,20130115,01NE506B,20130115
