stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,21.1,20130108,01KG0329,20130108
01BD0545,WEWESSA ESTATE,26.1,20130108,01BD0545,20130108
01RT196A,KALAWANA MINI HYDRO,22.2,20130108,01RT196A,20130108
01PU313A,MARAWILA,23.6,20130108,01PU313A,20130108
01KG175A,IBBAGAMUWA,25.1,20130108,01KG175A,20130108
01KG0326,MEDIYAWA TANK,20.2,20130108,01KG0326,20130108
01PL0340,MINNERIYA TANK,24.0,20130108,01PL0340,20130108
01PL224A,KAUDULLA WEWA,29.1,20130108,01PL224A,20130108
01MU357A,MUTU IYANKADDU,27.6,20130108,01MU357A,20130108
01AM0459,SAGAMAM TANK,26.1,20130108,01AM0459,20130108
01JF0425,POINT PEDRO,21.4,20130108,01JF0425,20130108
01KE0544,WEWELTALAWA ESTATE,28.6,20130108,01KE0544,20130108
01CB0268,LABUGAMA TANK,21.2,20130108,01CB0268,20130108
01PL538C,WELIKANDA SINGHAPURA,27.8,20130108,01PL538C,20130108
01AN104A,EHETUGASWEWA,29.3,20130108,01AN104A,20130108
01KT0200,KALUTARA-P.W.D.,27.8,20130108,01KT0200,20130108
01AM0012,AMPARAI TANK,22.0,20130108,01AM0012,20130108
01KG0532,WARIYAPOLA EXPTL.STATION,29.6,20130108,01KG0532,20130108
01MG540A,WELLAWAYA,25.1,20130108,01MG540A,20130108
01GL0030,BADDEGAMA ESTATE,24.4,20130108,01GL0030,20130108
01KG407A,PANNALA VIRIDIYAWA EST,21.7,20130108,01KG407A,20130108
01MU0216,KANNUKKENI TANK,23.2,20130108,01MU0216,20130108
01KG469A,SIYAMBALANGAMUWA,19.6,20130108,01KG469A,20130108
01KI0183,IRANAMADU TANK,28.3,20130108,01KI0183,20130108
01AM001E,ADDALACHENAI,22.9,20130108,01AM001E,20130108
01GM0011,AMBEPUSSA GOVT FARM,28.6,20130108,01GM0011,20130108
01GL0267,LABUDUWA,25.5,20130108,01GL0267,20130108
01RT042C,BELIHULOYA,20.9,20130108,01RT042C,20130108
01AN193A,KAHATAGASDIGILIYA  W/S,19.1,20130108,01AN193A,20130108
01CB0025,AVISSAWELLA ESTATE,29.4,20130108,01CB0025,20130108
01CB0150,HANWELLA GROUP,27.0,20130108,01CB0150,20130108
01GM0373,NEGOMBO,27.8,20130108,01GM0373,20130108
01RT0435,PUSSELLA S.P.,22.1,20130108,01RT0435,20130108
01BT197B,KALKUDAH,22.5,20130108,01BT197B,20130108
01NE506B,UDARADELLA,22.4,20130108,01NE506B,20130108
01AM368B,NAVATKIRI ARU TANK,23.7,20130108,01AM368B,20130108
01RT0032,BALANGODA POST OFFICE,27.0,20130108,01RT0032,20130108
