stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,23.7,20130101,01KG0329,20130101
01BD0545,WEWESSA ESTATE,28.3,20130101,01BD0545,20130101
01RT196A,KALAWANA MINI HYDRO,25.1,20130101,01RT196A,20130101
01PU313A,MARAWILA,25.9,20130101,01PU313A,20130101
01KG175A,IBBAGAMUWA,27.5,20130101,01KG175A,20130101
01KG0326,MEDIYAWA TANK,22.1,20130101,01KG0326,20130101
01PL0340,MINNERIYA TANK,29.5,20130101,01PL0340,20130101
01PL224A,KAUDULLA WEWA,28.9,20130101,01PL224A,20130101
01MU357A,MUTU IYANKADDU,20.0,20130101,01MU357A,20130101
01AM0459,SAGAMAM TANK,22.6,20130101,01AM0459,20130101
01JF0425,POINT PEDRO,26.4,20130101,01JF0425,20130101
01KE0544,WEWELTALAWA ESTATE,22.6,20130101,01KE0544,20130101
01CB0268,LABUGAMA TANK,25.3,20130101,01CB0268,20130101
01PL538C,WELIKANDA SINGHAPURA,24.9,20130101,01PL538C,20130101
01AN104A,EHETUGASWEWA,26.3,20130101,01AN104A,20130101
01KT0200,KALUTARA-P.W.D.,23.6,20130101,01KT0200,20130101
01AM0012,AMPARAI TANK,28.3,20130101,01AM0012,20130101
01KG0532,WARIYAPOLA EXPTL.STATION,19.3,20130101,01KG0532,20130101
01MG540A,WELLAWAYA,23.7,20130101,01MG540A,20130101
01GL0030,BADDEGAMA ESTATE,23.9,20130101,01GL0030,20130101
01KG407A,PANNALA VIRIDIYAWA EST,22.2,20130101,01KG407A,20130101
01MU0216,KANNUKKENI TANK,27.0,20130101,01MU0216,20130101
01KG469A,SIYAMBALANGAMUWA,19.4,20130101,01KG469A,20130101
01KI0183,IRANAMADU TANK,19.8,20130101,01KI0183,20130101
01AM001E,ADDALACHENAI,26.2,20130101,01AM001E,20130101
01GM0011,AMBEPUSSA GOVT FARM,27.5,20130101,01GM0011,20130101
01GL0267,LABUDUWA,27.5,20130101,01GL0267,20130101
01RT042C,BELIHULOYA,19.8,20130101,01RT042C,20130101
01AN193A,KAHATAGASDIGILIYA  W/S,22.7,20130101,01AN193A,20130101
01CB0025,AVISSAWELLA ESTATE,27.5,20130101,01CB0025,20130101
01CB0150,HANWELLA GROUP,19.8,20130101,01CB0150,20130101
01GM0373,NEGOMBO,22.5,20130101,01GM0373,20130101
01RT0435,PUSSELLA S.P.,21.0,20130101,01RT0435,20130101
01BT197B,KALKUDAH,19.0,20130101,01BT197B,20130101
01NE506B,UDARADELLA,19.3,20130101,01NE506B,20130101
01AM368B,NAVATKIRI ARU TANK,27.0,20130101,01AM368B,20130101
01RT0032,BALANGODA POST OFFICE,19.5,20130101,01RT0032,20130101
01AM493B,THIRUKKOVIL,28.8,20130101,01AM493B,20130101
01BT0357,MYLAMBAVELLY ESTATE,20.0,20130101,01BT0357,20130101
01KE009B,AMBANPITIYA ESTATE,21.0,20130101,01KE009B,20130101
01HT481A,SURIYAWEWA,21.8,20130101,01HT481A,20130101
01MT0232,KEKENADURA (MATARA),23.6,20130101,01MT0232,20130101
01KT400C,PALLEGODA ESTATE,25.5,20130101,01KT400C,20130101
01KG014A,ANDIGAMA FARM,28.7,20130101,01KG014A,20130101
01CB166A,HOMAGAMA,25.4,20130101,01CB166A,20130101
01GM487B,THAMMITA,25.8,20130101,01GM487B,20130101
01NE0236,KENILWORTH (STRATHELLIE),24.8,20130101,01NE0236,20130101
01KG258D,KULIYAPITIYA,28.0,20130101,01KG258D,20130101
01CB469B,COLOMBO PORT,28.9,20130101,01CB469B,20130101
01KG404A,PANDUWASNUWARA,22.4,20130101,01KG404A,20130101
01CB0080,DEHIWALA ZOO,27.2,20130101,01CB0080,20130101
01KY0418,PERADENIYA BOT.GARDENS,21.9,20130101,01KY0418,20130101
01KG0452,RIDIBENDI ELA,19.6,20130101,01KG0452,20130101
01CB0026,AVISSAWELLA HOSPITAL,28.1,20130101,01CB0026,20130101
01GM0528,WALPITA,21.3,20130101,01GM0528,20130101
01CB0016,ANGODA MENTAL HOSPITAL,24.4,20130101,01CB0016,20130101
