stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,29.4,20130128,01KG0329,20130128
01BD0545,WEWESSA ESTATE,28.9,20130128,01BD0545,20130128
01RT196A,KALAWANA MINI HYDRO,29.3,20130128,01RT196A,20130128
01PU313A,MARAWILA,24.5,20130128,01PU313A,20130128
01KG175A,IBBAGAMUWA,27.3,20130128,01KG175A,20130128
01KG0326,MEDIYAWA TANK,25.4,20130128,01KG0326,20130128
01PL0340,MINNERIYA TANK,24.4,20130128,01PL0340,20130128
01PL224A,KAUDULLA WEWA,20.2,20130128,01PL224A,20130128
01MU357A,MUTU IYANKADDU,21.8,20130128,01MU357A,20130128
01AM0459,SAGAMAM TANK,24.1,20130128,01AM0459,20130128
01JF0425,POINT PEDRO,29.5,20130128,01JF0425,20130128
01KE0544,WEWELTALAWA ESTATE,28.4,20130128,01KE0544,20130128
01CB0268,LABUGAMA TANK,20.5,20130128,01CB0268,20130128
01PL538C,WELIKANDA SINGHAPURA,24.6,20130128,01PL538C,20130128
01AN104A,EHETUGASWEWA,26.2,20130128,01AN104A,20130128
01KT0200,KALUTARA-P.W.D.,21.4,20130128,01KT0200,20130128
01AM0012,AMPARAI TANK,25.1,20130128,01AM0012,20130128
01KG0532,WARIYAPOLA EXPTL.STATION,24.0,20130128,01KG0532,20130128
01MG540A,WELLAWAYA,19.7,20130128,01MG540A,20130128
01GL0030,BADDEGAMA ESTATE,22.6,20130128,01GL0030,20130128
01KG407A,PANNALA VIRIDIYAWA EST,28.5,20130128,01KG407A,20130128
01MU0216,KANNUKKENI TANK,27.4,20130128,01MU0216,20130128
01KG469A,SIYAMBALANGAMUWA,24.4,20130128,01KG469A,20130128
01KI0183,IRANAMADU TANK,26.8,20130128,01KI0183,20130128
01AM001E,ADDALACHENAI,28.9,20130128,01AM001E,20130128
01GM0011,AMBEPUSSA GOVT FARM,27.4,20130128,01GM0011,20130128
01GL0267,LABUDUWA,26.9,20130128,01GL0267,20130128
01RT042C,BELIHULOYA,19.7,20130128,01RT042C,20130128
01AN193A,KAHATAGASDIGILIYA  W/S,28.3,20130128,01AN193A,20130128
01CB0025,AVISSAWELLA ESTATE,19.8,20130128,01CB0025,20130128
01CB0150,HANWELLA GROUP,29.7,20130128,01CB0150,20130128
01GM0373,NEGOMBO,25.4,20130128,01GM0373,20130128
01RT0435,PUSSELLA S.P.,21.6,20130128,01RT0435,20130128
01BT197B,KALKUDAH,20.6,20130128,01BT197B,20130128
01NE506B,UDARADELLA,28.4,20130128,01NE506B,20130128
01AM368B,NAVATKIRI ARU TANK,24.3,20130128,01AM368B,20130128
01RT0032,BALANGODA POST OFFICE,25.8,20130128,01RT0032,20130128
01AM493B,THIRUKKOVIL,23.8,20130128,01AM493B,20130128
01BT0357,MYLAMBAVELLY ESTATE,22.3,20130128,01BT0357,20130128
01KE009B,AMBANPITIYA ESTATE,22.3,20130128,01KE009B,20130128
01HT481A,SURIYAWEWA,26.7,20130128,01HT481A,20130128
01MT0232,KEKENADURA (MATARA),26.1,20130128,01MT0232,20130128
01KT400C,PALLEGODA ESTATE,22.7,20130128,01KT400C,20130128
01KG014A,ANDIGAMA FARM,21.7,20130128,01KG014A,20130128
01CB166A,HOMAGAMA,19.7,20130128,01CB166A,20130128
01GM487B,THAMMITA,23.7,20130128,01GM487B,20130128
01NE0236,KENILWORTH (STRATHELLIE),28.4,20130128,01NE0236,20130128
01KG258D,KULIYAPITIYA,28.5,20130128,01KG258D,20130128
01CB469B,COLOMBO PORT,26.9,20130128,01CB469B,20130128
01KG404A,PANDUWASNUWARA,27.5,20130128,01KG404A,20130128
01CB0080,DEHIWALA ZOO,28.4,20130128,01CB0080,20130128
01KY0418,PERADENIYA BOT.GARDENS,23.2,20130128,01KY0418,20130128
01KG0452,RIDIBENDI ELA,27.0,20130128,01KG0452,20130128
01CB0026,AVISSAWELLA HOSPITAL,21.7,20130128,01CB0026,20130128
01GM0528,WALPITA,28.3,20130128,01GM0528,20130128
01CB0016,ANGODA MENTAL HOSPITAL,21.7,20130128,01CB0016,20130128
01JF062A,CHAVAKACHCHERI,25.4,20130128,01JF062A,20130128
01KT0035,BANDARAGAMA,27.0,20130128,01KT0035,20130128
01KG0256,KOULWEWA,24.8,20130128,01KG0256,20130128
01PL020A,ARALAGANWILA,29.9,20130128,01PL020A,20130128
