stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,19.9,20130105,01KG0329,20130105
01BD0545,WEWESSA ESTATE,21.4,20130105,01BD0545,20130105
01RT196A,KALAWANA MINI HYDRO,26.3,20130105,01RT196A,20130105
01PU313A,MARAWILA,25.6,20130105,01PU313A,20130105
01KG175A,IBBAGAMUWA,28.6,20130105,01KG175A,20130105
01KG0326,MEDIYAWA TANK,23.4,20130105,01KG0326,20130105
01PL0340,MINNERIYA TANK,26.3,20130105,01PL0340,20130105
01PL224A,KAUDULLA WEWA,29.8,20130105,01PL224A,20130105
01MU357A,MUTU IYANKADDU,22.6,20130105,01MU357A,20130105
01AM0459,SAGAMAM TANK,29.7,20130105,01AM0459,20130105
01JF0425,POINT PEDRO,20.5,20130105,01JF0425,20130105
01KE0544,WEWELTALAWA ESTATE,21.3,20130105,01KE0544,20130105
01CB0268,LABUGAMA TANK,23.3,20130105,01CB0268,20130105
01PL538C,WELIKANDA SINGHAPURA,20.9,20130105,01PL538C,20130105
01AN104A,EHETUGASWEWA,28.1,20130105,01AN104A,20130105
01KT0200,KALUTARA-P.W.D.,26.5,20130105,01KT0200,20130105
01AM0012,AMPARAI TANK,23.5,20130105,01AM0012,20130105
01KG0532,WARIYAPOLA EXPTL.STATION,20.8,20130105,01KG0532,20130105
01MG540A,WELLAWAYA,24.4,20130105,01MG540A,20130105
01GL0030,BADDEGAMA ESTATE,25.0,20130105,01GL0030,20130105
01KG407A,PANNALA VIRIDIYAWA EST,23.9,20130105,01KG407A,20130105
01MU0216,KANNUKKENI TANK,20.0,20130105,01MU0216,20130105
01KG469A,SIYAMBALANGAMUWA,19.1,20130105,01KG469A,20130105
01KI0183,IRANAMADU TANK,25.0,20130105,01KI0183,20130105
01AM001E,ADDALACHENAI,20.3,20130105,01AM001E,20130105
01GM0011,AMBEPUSSA GOVT FARM,28.6,20130105,01GM0011,20130105
01GL0267,LABUDUWA,29.9,20130105,01GL0267,20130105
01RT042C,BELIHULOYA,21.1,20130105,01RT042C,20130105
01AN193A,KAHATAGASDIGILIYA  W/S,29.3,20130105,01AN193A,20130105
01CB0025,AVISSAWELLA ESTATE,26.3,20130105,01CB0025,20130105
01CB0150,HANWELLA GROUP,28.2,20130105,01CB0150,20130105
01GM0373,NEGOMBO,20.8,20130105,01GM0373,20130105
01RT0435,PUSSELLA S.P.,22.7,20130105,01RT0435,20130105
01BT197B,KALKUDAH,20.7,20130105,01BT197B,20130105
01NE506B,UDARADELLA,20.3,20130105,01NE506B,20130105
01AM368B,NAVATKIRI ARU TANK,29.9,20130105,01AM368B,20130105
01RT0032,BALANGODA POST OFFICE,23.0,20130105,01RT0032,20130105
01AM493B,THIRUKKOVIL,29.5,20130105,01AM493B,20130105
01BT0357,MYLAMBAVELLY ESTATE,21.5,20130105,01BT0357,20130105
01KE009B,AMBANPITIYA ESTATE,24.3,20130105,01KE009B,20130105
01HT481A,SURIYAWEWA,25.1,20130105,01HT481A,20130105
01MT0232,KEKENADURA (MATARA),19.8,20130105,01MT0232,20130105
01KT400C,PALLEGODA ESTATE,29.2,20130105,01KT400C,20130105
01KG014A,ANDIGAMA FARM,24.4,20130105,01KG014A,20130105
01CB166A,HOMAGAMA,20.8,20130105,01CB166A,20130105
