stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,20.4,20130130,01KG0329,20130130
01BD0545,WEWESSA ESTATE,23.1,20130130,01BD0545,20130130
01RT196A,KALAWANA MINI HYDRO,27.9,20130130,01RT196A,20130130
01PU313A,MARAWILA,21.0,20130130,01PU313A,20130130
01KG175A,IBBAGAMUWA,27.7,20130130,01KG175A,20130130
01KG0326,MEDIYAWA TANK,26.1,20130130,01KG0326,20130130
01PL0340,MINNERIYA TANK,24.5,20130130,01PL0340,20130130
01PL224A,KAUDULLA WEWA,22.4,20130130,01PL224A,20130130
01MU357A,MUTU IYANKADDU,29.4,20130130,01MU357A,20130130
01AM0459,SAGAMAM TANK,25.3,20130130,01AM0459,20130130
01JF0425,POINT PEDRO,25.0,20130130,01JF0425,20130130
01KE0544,WEWELTALAWA ESTATE,24.9,20130130,01KE0544,20130130
01CB0268,LABUGAMA TANK,24.3,20130130,01CB0268,20130130
01PL538C,WELIKANDA SINGHAPURA,24.6,20130130,01PL538C,20130130
01AN104A,EHETUGASWEWA,20.9,20130130,01AN104A,20130130
01KT0200,KALUTARA-P.W.D.,19.1,20130130,01KT0200,20130130
01AM0012,AMPARAI TANK,25.1,20130130,01AM0012,20130130
01KG0532,WARIYAPOLA EXPTL.STATION,19.2,20130130,01KG0532,20130130
01MG540A,WELLAWAYA,26.2,20130130,01MG540A,20130130
01GL0030,BADDEGAMA ESTATE,25.1,20130130,01GL0030,20130130
01KG407A,PANNALA VIRIDIYAWA EST,29.1,20130130,01KG407A,20130130
01MU0216,KANNUKKENI TANK,20.6,20130130,01MU0216,20130130
01KG469A,SIYAMBALANGAMUWA,19.7,20130130,01KG469A,20130130
01KI0183,IRANAMADU TANK,22.5,20130130,01KI0183,20130130
01AM001E,ADDALACHENAI,23.5,20130130,01AM001E,20130130
01GM0011,AMBEPUSSA GOVT FARM,22.6,20130130,01GM0011,20130130
01GL0267,LABUDUWA,28.8,20130130,01GL0267,20130130
01RT042C,BELIHULOYA,24.3,20130130,01RT042C,20130130
01AN193A,KAHATAGASDIGILIYA  W/S,26.0,20130130,01AN193A,20130130
01CB0025,AVISSAWELLA ESTATE,24.6,20130130,01CB0025,20130130
01CB0150,HANWELLA GROUP,27.6,20130130,01CB0150,20130130
01GM0373,NEGOMBO,28.1,20130130,01GM0373,20130130
01RT0435,PUSSELLA S.P.,28.7,20130130,01RT0435,20130130
01BT197B,KALKUDAH,19.3,20130130,01BT197B,20130130
01NE506B,UDARADELLA,28.6,20130130,01NE506B,20130130
01AM368B,NAVATKIRI ARU TANK,20.9,20130130,01AM368B,20130130
01RT0032,BALANGODA POST OFFICE,29.1,20130130,01RT0032,20130130
01AM493B,THIRUKKOVIL,26.7,20130130,01AM493B,20130130
01BT0357,MYLAMBAVELLY ESTATE,27.3,20130130,01BT0357,20130130
01KE009B,AMBANPITIYA ESTATE,27.1,20130130,01KE009B,20130130
01HT481A,SURIYAWEWA,22.6,20130130,01HT481A,20130130
01MT0232,KEKENADURA (MATARA),21.4,20130130,01MT0232,20130130
01KT400C,PALLEGODA ESTATE,19.9,20130130,01KT400C,20130130
01KG014A,ANDIGAMA FARM,28.7,20130130,01KG014A,20130130
01CB166A,HOMAGAMA,25.7,20130130,01CB166A,20130130
01GM487B,THAMMITA,21.1,20130130,01GM487B,20130130
01NE0236,KENILWORTH (STRATHELLIE),24.3,20130130,01NE0236,20130130
01KG258D,KULIYAPITIYA,25.6,20130130,01KG258D,20130130
01CB469B,COLOMBO PORT,29.1,20130130,01CB469B,20130130
01KG404A,PANDUWASNUWARA,21.2,20130130,01KG404A,20130130
01CB0080,DEHIWALA ZOO,21.0,20130130,01CB0080,20130130
01KY0418,PERADENIYA BOT.GARDENS,22.8,20130130,01KY0418,20130130
01KG0452,RIDIBENDI ELA,26.4,20130130,01KG0452,20130130
01CB0026,AVISSAWELLA HOSPITAL,21.5,20130130,01CB0026,20130130
01GM0528,WALPITA,19.4,20130130,01GM0528,20130130
01CB0016,ANGODA MENTAL HOSPITAL,27.5,20130130,01CB0016,20130130
01JF062A,CHAVAKACHCHERI,26.8,20130130,01JF062A,20130130
01KT0035,BANDARAGAMA,28.6,20130130,01KT0035,20130130
01KG0256,KOULWEWA,28.9,20130130,01KG0256,20130130
01PL020A,ARALAGANWILA,26.6,20130130,01PL020A,20130130
01KT513A,USK VALLEY S.P.,24.9,20130130,01KT513A,20130130
01MG141B,HANDAPANGALA,26.5,20130130,01MG141B,20130130
01KG0253,HAKWATUNA-OYA,25.7,20130130,01KG0253,20130130
01HT0292,MAHA LEWAYA (HAMBANTOTA),19.0,20130130,01HT0292,20130130
43PPP,POLONNARUWA,20.5,20130130,43PPP,20130130
01PU0013,ANAMADUWA DISPENSARY,27.9,20130130,01PU0013,20130130
01VA414A,PAVATKULAM,25.9,20130130,01VA414A,20130130
01KE0021,ARANAYAKE GOVT. HOSPITAL,28.6,20130130,01KE0021,20130130
01ML324A,MEDAPIHILLA,26.2,20130130,01ML324A,20130130
01NE0153,HATTON KOTAGALA ROSITA,26.0,20130130,01NE0153,20130130
01KG092B,DODANGASLANDA,27.8,20130130,01KG092B,20130130
01VA0518,VAVUNIYA P.W.D.,27.6,20130130,01VA0518,20130130
01PL0427,POLONNARUWA AGRI.STATION,28.7,20130130,01PL0427,20130130
01AM459A,SAMANTHURAI,22.8,20130130,01AM459A,20130130
01RT539B,WELLANDURA TEA FACTORY,26.9,20130130,01RT539B,20130130
01KT021A,ARAMANAGOLLA,20.8,20130130,01KT021A,20130130
01AM257A,KUDASIGIRIYA,20.2,20130130,01AM257A,20130130
43418,TRINCOMALEE,23.8,20130130,43418,20130130
43421,ANURADHAPURA,26.9,20130130,43421,20130130
43413,MANNAR,27.1,20130130,43413,20130130
43467,RATMALANA,29.9,20130130,43467,20130130
43424,PUTTALAM,27.8,20130130,43424,20130130
43999,POTTUVIL,25.4,20130130,43999,20130130
43404,JAFFNA,26.3,20130130,43404,20130130
43441,KURUNEGALA,23.4,20130130,43441,20130130
43436,BATTICALOA,24.6,20130130,43436,20130130
43444,KATUGASTOTA,28.9,20130130,43444,20130130
143476,BANDARAWELA,24.1,20130130,143476,20130130
