mohID,mohName,dtg,week,casesCount,spatialGranule,temporalGranule
0,KIRAN,20130204,5,0,KIRAN,20130204
1,ADDACHCHENAI,20130204,5,8,ADDACHCHENAI,20130204
2,AGALAWATTA,20130204,5,2,AGALAWATTA,20130204
3,AKKARAIPATTU,20130204,5,4,AKKARAIPATTU,20130204
4,AKMEEMANA,20130204,5,6,AKMEEMANA,20130204
5,AKURANA,20130204,5,5,AKURANA,20130204
6,AKURESSA,20130204,5,9,AKURESSA,20130204
7,ALAWWA,20130204,5,5,ALAWWA,20130204
8,ALAYADIVEMBU,20130204,5,6,ALAYADIVEMBU,20130204
9,AMBAGAMUWA,20130204,5,0,AMBAGAMUWA,20130204
10,AMBALANGODA,20130204,5,4,AMBALANGODA,20130204
11,AMBALANTOTA,20130204,5,9,AMBALANTOTA,20130204
12,AMBANGANGA KORALE,20130204,5,4,AMBANGANGA KORALE,20130204
13,Ambanpola,20130204,5,0,Ambanpola,20130204
14,AMPARA,20130204,5,2,AMPARA,20130204
15,Anamaduwa,20130204,5,1,Anamaduwa,20130204
16,ANGUNUKOLAPELES,20130204,5,1,ANGUNUKOLAPELES,20130204
17,Arachchikattuwa,20130204,5,2,Arachchikattuwa,20130204
18,ARANAYAKA,20130204,5,9,ARANAYAKA,20130204
19,ARAYAMPATHY,20130204,5,1,ARAYAMPATHY,20130204
20,ATHURALIYA,20130204,5,3,ATHURALIYA,20130204
21,ATTANAGALLA,20130204,5,0,ATTANAGALLA,20130204
22,AYAGAMA,20130204,5,5,AYAGAMA,20130204
23,Badalkumbura,20130204,5,6,Badalkumbura,20130204
24,BADDEGAMA,20130204,5,7,BADDEGAMA,20130204
25,Badulla,20130204,5,3,Badulla,20130204
26,BALANGODA,20130204,5,8,BALANGODA,20130204
27,BALAPITIYA,20130204,5,10,BALAPITIYA,20130204
28,BAMBARADENIYA,20130204,5,2,BAMBARADENIYA,20130204
29,Bamunukotuwa,20130204,5,4,Bamunukotuwa,20130204
30,BANDARAGAMA,20130204,5,1,BANDARAGAMA,20130204
31,Bandarawela,20130204,5,6,Bandarawela,20130204
32,BATTARAMULLA,20130204,5,9,BATTARAMULLA,20130204
33,BATTICALOA,20130204,5,4,BATTICALOA,20130204
34,BELIATTA,20130204,5,7,BELIATTA,20130204
35,BENTOTA,20130204,5,0,BENTOTA,20130204
36,BERUWALA,20130204,5,6,BERUWALA,20130204
37,Bibila,20130204,5,7,Bibila,20130204
38,Bingiriya,20130204,5,10,Bingiriya,20130204
39,BIYAGAMA,20130204,5,3,BIYAGAMA,20130204
40,BOGAWANTHALAWA,20130204,5,6,BOGAWANTHALAWA,20130204
41,BOPE-PODDALA,20130204,5,10,BOPE-PODDALA,20130204
42,BORALESGAMUWA,20130204,5,6,BORALESGAMUWA,20130204
43,BULATHKOHUPITIYA,20130204,5,4,BULATHKOHUPITIYA,20130204
44,BULATHSINHALA,20130204,5,1,BULATHSINHALA,20130204
45,Buttala,20130204,5,0,Buttala,20130204
46,CHANKANAI,20130204,5,8,CHANKANAI,20130204
47,CHAVAKACHCHERI,20130204,5,4,CHAVAKACHCHERI,20130204
48,CHEDDIKULAM,20130204,5,1,CHEDDIKULAM,20130204
49,CHENKALADY,20130204,5,7,CHENKALADY,20130204
50,Chilaw,20130204,5,3,Chilaw,20130204
51,CMC,20130204,5,2,CMC,20130204
52,DAMANA,20130204,5,7,DAMANA,20130204
53,DAMBULLA,20130204,5,3,DAMBULLA,20130204
54,Dankotuwa,20130204,5,8,Dankotuwa,20130204
55,DEHIOVITA,20130204,5,1,DEHIOVITA,20130204
