mohID,mohName,dtg,week,casesCount,spatialGranule,temporalGranule
0,KIRAN,20130211,6,0,KIRAN,20130211
1,ADDACHCHENAI,20130211,6,7,ADDACHCHENAI,20130211
2,AGALAWATTA,20130211,6,4,AGALAWATTA,20130211
3,AKKARAIPATTU,20130211,6,9,AKKARAIPATTU,20130211
4,AKMEEMANA,20130211,6,3,AKMEEMANA,20130211
5,AKURANA,20130211,6,10,AKURANA,20130211
6,AKURESSA,20130211,6,6,AKURESSA,20130211
7,ALAWWA,20130211,6,7,ALAWWA,20130211
8,ALAYADIVEMBU,20130211,6,1,ALAYADIVEMBU,20130211
9,AMBAGAMUWA,20130211,6,2,AMBAGAMUWA,20130211
10,AMBALANGODA,20130211,6,9,AMBALANGODA,20130211
11,AMBALANTOTA,20130211,6,7,AMBALANTOTA,20130211
12,AMBANGANGA KORALE,20130211,6,4,AMBANGANGA KORALE,20130211
13,Ambanpola,20130211,6,5,Ambanpola,20130211
14,AMPARA,20130211,6,8,AMPARA,20130211
15,Anamaduwa,20130211,6,0,Anamaduwa,20130211
16,ANGUNUKOLAPELES,20130211,6,2,ANGUNUKOLAPELES,20130211
17,Arachchikattuwa,20130211,6,6,Arachchikattuwa,20130211
18,ARANAYAKA,20130211,6,5,ARANAYAKA,20130211
19,ARAYAMPATHY,20130211,6,9,ARAYAMPATHY,20130211
20,ATHURALIYA,20130211,6,1,ATHURALIYA,20130211
21,ATTANAGALLA,20130211,6,4,ATTANAGALLA,20130211
22,AYAGAMA,20130211,6,7,AYAGAMA,20130211
23,Badalkumbura,20130211,6,5,Badalkumbura,20130211
24,BADDEGAMA,20130211,6,6,BADDEGAMA,20130211
25,Badulla,20130211,6,3,Badulla,20130211
26,BALANGODA,20130211,6,2,BALANGODA,20130211
27,BALAPITIYA,20130211,6,1,BALAPITIYA,20130211
28,BAMBARADENIYA,20130211,6,7,BAMBARADENIYA,20130211
29,Bamunukotuwa,20130211,6,1,Bamunukotuwa,20130211
30,BANDARAGAMA,20130211,6,6,BANDARAGAMA,20130211
31,Bandarawela,20130211,6,2,Bandarawela,20130211
32,BATTARAMULLA,20130211,6,5,BATTARAMULLA,20130211
33,BATTICALOA,20130211,6,4,BATTICALOA,20130211
34,BELIATTA,20130211,6,8,BELIATTA,20130211
35,BENTOTA,20130211,6,0,BENTOTA,20130211
36,BERUWALA,20130211,6,6,BERUWALA,20130211
37,Bibila,20130211,6,9,Bibila,20130211
38,Bingiriya,20130211,6,1,Bingiriya,20130211
39,BIYAGAMA,20130211,6,7,BIYAGAMA,20130211
40,BOGAWANTHALAWA,20130211,6,6,BOGAWANTHALAWA,20130211
41,BOPE-PODDALA,20130211,6,2,BOPE-PODDALA,20130211
42,BORALESGAMUWA,20130211,6,8,BORALESGAMUWA,20130211
43,BULATHKOHUPITIYA,20130211,6,10,BULATHKOHUPITIYA,20130211
44,BULATHSINHALA,20130211,6,8,BULATHSINHALA,20130211
45,Buttala,20130211,6,3,Buttala,20130211
46,CHANKANAI,20130211,6,5,CHANKANAI,20130211
47,CHAVAKACHCHERI,20130211,6,3,CHAVAKACHCHERI,20130211
48,CHEDDIKULAM,20130211,6,2,CHEDDIKULAM,20130211
49,CHENKALADY,20130211,6,10,CHENKALADY,20130211
50,Chilaw,20130211,6,3,Chilaw,20130211
51,CMC,20130211,6,1,CMC,20130211
52,DAMANA,20130211,6,5,DAMANA,20130211
53,DAMBULLA,20130211,6,2,DAMBULLA,20130211
54,Dankotuwa,20130211,6,7,Dankotuwa,20130211
55,DEHIOVITA,20130211,6,5,DEHIOVITA,20130211
56,DEHIWALA,20130211,6,6,DEHIWALA,20130211
57,DEHIYATHAKANDIYA,20130211,6,10,DEHIYATHAKANDIYA,20130211
58,DELTHOTA,20130211,6,1,DELTHOTA,20130211
59,DERANIYAGALA,20130211,6,7,DERANIYAGALA,20130211
60,DEVINUWARA,20130211,6,3,DEVINUWARA,20130211
61,DICKWELLA,20130211,6,0,DICKWELLA,20130211
62,DIMBULAGALA,20130211,6,5,DIMBULAGALA,20130211
63,DIVULAPITIYA,20130211,6,1,DIVULAPITIYA,20130211
64,DOLUWA,20130211,6,0,DOLUWA,20130211
65,DOMPE,20130211,6,3,DOMPE,20130211
66,EACHCHILAMPATRU,20130211,6,3,EACHCHILAMPATRU,20130211
67,EHELIYAGODA,20130211,6,9,EHELIYAGODA,20130211
68,ELAHERA,20130211,6,6,ELAHERA,20130211
69,ELAPATHA,20130211,6,3,ELAPATHA,20130211
70,Ella,20130211,6,2,Ella,20130211
71,ELPITIYA,20130211,6,5,ELPITIYA,20130211
72,EMBILIPITIYA,20130211,6,4,EMBILIPITIYA,20130211
73,ERAVUR,20130211,6,8,ERAVUR,20130211
74,GALENBIDUNUWAWE,20130211,6,9,GALENBIDUNUWAWE,20130211
75,GALEWELA,20130211,6,10,GALEWELA,20130211
76,Galgamuwa,20130211,6,4,Galgamuwa,20130211
77,GALIGAMUWA,20130211,6,10,GALIGAMUWA,20130211
78,GALLE FOUR GRAVETS,20130211,6,6,GALLE FOUR GRAVETS,20130211
79,GALNEWA,20130211,6,1,GALNEWA,20130211
80,GAMPAHA,20130211,6,10,GAMPAHA,20130211
81,Ganewatta,20130211,6,6,Ganewatta,20130211
82,GANGA IHALA KORALE,20130211,6,9,GANGA IHALA KORALE,20130211
83,Girandurukotte,20130211,6,6,Girandurukotte,20130211
84,Giribawa,20130211,6,2,Giribawa,20130211
85,GODAKAWELA,20130211,6,3,GODAKAWELA,20130211
86,GONAPINUWALA,20130211,6,5,GONAPINUWALA,20130211
87,GORAMANKADAWELA,20130211,6,4,GORAMANKADAWELA,20130211
88,HABARADUWA,20130211,6,0,HABARADUWA,20130211
89,HAKMANA,20130211,6,0,HAKMANA,20130211
