mohID,mohName,dtg,week,casesCount,spatialGranule,temporalGranule
0,KIRAN,20130107,1,1,KIRAN,20130107
1,ADDACHCHENAI,20130107,1,0,ADDACHCHENAI,20130107
2,AGALAWATTA,20130107,1,0,AGALAWATTA,20130107
3,AKKARAIPATTU,20130107,1,3,AKKARAIPATTU,20130107
4,AKMEEMANA,20130107,1,4,AKMEEMANA,20130107
5,AKURANA,20130107,1,2,AKURANA,20130107
6,AKURESSA,20130107,1,5,AKURESSA,20130107
7,ALAWWA,20130107,1,4,ALAWWA,20130107
8,ALAYADIVEMBU,20130107,1,10,ALAYADIVEMBU,20130107
9,AMBAGAMUWA,20130107,1,5,AMBAGAMUWA,20130107
10,AMBALANGODA,20130107,1,2,AMBALANGODA,20130107
11,AMBALANTOTA,20130107,1,0,AMBALANTOTA,20130107
12,AMBANGANGA KORALE,20130107,1,2,AMBANGANGA KORALE,20130107
13,Ambanpola,20130107,1,8,Ambanpola,20130107
14,AMPARA,20130107,1,4,AMPARA,20130107
15,Anamaduwa,20130107,1,3,Anamaduwa,20130107
16,ANGUNUKOLAPELES,20130107,1,3,ANGUNUKOLAPELES,20130107
17,Arachchikattuwa,20130107,1,6,Arachchikattuwa,20130107
18,ARANAYAKA,20130107,1,9,ARANAYAKA,20130107
19,ARAYAMPATHY,20130107,1,9,ARAYAMPATHY,20130107
20,ATHURALIYA,20130107,1,0,ATHURALIYA,20130107
21,ATTANAGALLA,20130107,1,4,ATTANAGALLA,20130107
22,AYAGAMA,20130107,1,5,AYAGAMA,20130107
23,Badalkumbura,20130107,1,8,Badalkumbura,20130107
24,BADDEGAMA,20130107,1,8,BADDEGAMA,20130107
25,Badulla,20130107,1,5,Badulla,20130107
26,BALANGODA,20130107,1,0,BALANGODA,20130107
27,BALAPITIYA,20130107,1,3,BALAPITIYA,20130107
28,BAMBARADENIYA,20130107,1,10,BAMBARADENIYA,20130107
29,Bamunukotuwa,20130107,1,0,Bamunukotuwa,20130107
30,BANDARAGAMA,20130107,1,7,BANDARAGAMA,20130107
31,Bandarawela,20130107,1,6,Bandarawela,20130107
32,BATTARAMULLA,20130107,1,6,BATTARAMULLA,20130107
33,BATTICALOA,20130107,1,4,BATTICALOA,20130107
34,BELIATTA,20130107,1,0,BELIATTA,20130107
35,BENTOTA,20130107,1,4,BENTOTA,20130107
36,BERUWALA,20130107,1,7,BERUWALA,20130107
37,Bibila,20130107,1,2,Bibila,20130107
38,Bingiriya,20130107,1,7,Bingiriya,20130107
39,BIYAGAMA,20130107,1,2,BIYAGAMA,20130107
40,BOGAWANTHALAWA,20130107,1,2,BOGAWANTHALAWA,20130107
41,BOPE-PODDALA,20130107,1,0,BOPE-PODDALA,20130107
42,BORALESGAMUWA,20130107,1,0,BORALESGAMUWA,20130107
43,BULATHKOHUPITIYA,20130107,1,8,BULATHKOHUPITIYA,20130107
44,BULATHSINHALA,20130107,1,10,BULATHSINHALA,20130107
45,Buttala,20130107,1,7,Buttala,20130107
46,CHANKANAI,20130107,1,1,CHANKANAI,20130107
47,CHAVAKACHCHERI,20130107,1,7,CHAVAKACHCHERI,20130107
48,CHEDDIKULAM,20130107,1,10,CHEDDIKULAM,20130107
49,CHENKALADY,20130107,1,9,CHENKALADY,20130107
50,Chilaw,20130107,1,1,Chilaw,20130107
51,CMC,20130107,1,0,CMC,20130107
52,DAMANA,20130107,1,0,DAMANA,20130107
53,DAMBULLA,20130107,1,6,DAMBULLA,20130107
54,Dankotuwa,20130107,1,7,Dankotuwa,20130107
55,DEHIOVITA,20130107,1,6,DEHIOVITA,20130107
56,DEHIWALA,20130107,1,2,DEHIWALA,20130107
57,DEHIYATHAKANDIYA,20130107,1,5,DEHIYATHAKANDIYA,20130107
58,DELTHOTA,20130107,1,3,DELTHOTA,20130107
59,DERANIYAGALA,20130107,1,4,DERANIYAGALA,20130107
60,DEVINUWARA,20130107,1,5,DEVINUWARA,20130107
61,DICKWELLA,20130107,1,4,DICKWELLA,20130107
62,DIMBULAGALA,20130107,1,0,DIMBULAGALA,20130107
63,DIVULAPITIYA,20130107,1,7,DIVULAPITIYA,20130107
64,DOLUWA,20130107,1,6,DOLUWA,20130107
65,DOMPE,20130107,1,4,DOMPE,20130107
66,EACHCHILAMPATRU,20130107,1,6,EACHCHILAMPATRU,20130107
67,EHELIYAGODA,20130107,1,8,EHELIYAGODA,20130107
68,ELAHERA,20130107,1,0,ELAHERA,20130107
69,ELAPATHA,20130107,1,4,ELAPATHA,20130107
70,Ella,20130107,1,3,Ella,20130107
71,ELPITIYA,20130107,1,2,ELPITIYA,20130107
72,EMBILIPITIYA,20130107,1,5,EMBILIPITIYA,20130107
73,ERAVUR,20130107,1,8,ERAVUR,20130107
74,GALENBIDUNUWAWE,20130107,1,0,GALENBIDUNUWAWE,20130107
75,GALEWELA,20130107,1,9,GALEWELA,20130107
76,Galgamuwa,20130107,1,9,Galgamuwa,20130107
77,GALIGAMUWA,20130107,1,9,GALIGAMUWA,20130107
78,GALLE FOUR GRAVETS,20130107,1,7,GALLE FOUR GRAVETS,20130107
79,GALNEWA,20130107,1,10,GALNEWA,20130107
80,GAMPAHA,20130107,1,10,GAMPAHA,20130107
81,Ganewatta,20130107,1,0,Ganewatta,20130107
82,GANGA IHALA KORALE,20130107,1,0,GANGA IHALA KORALE,20130107
83,Girandurukotte,20130107,1,0,Girandurukotte,20130107
84,Giribawa,20130107,1,5,Giribawa,20130107
85,GODAKAWELA,20130107,1,0,GODAKAWELA,20130107
86,GONAPINUWALA,20130107,1,8,GONAPINUWALA,20130107
87,GORAMANKADAWELA,20130107,1,2,GORAMANKADAWELA,20130107
88,HABARADUWA,20130107,1,1,HABARADUWA,20130107
89,HAKMANA,20130107,1,4,HAKMANA,20130107
90,Haldummulla,20130107,1,5,Haldummulla,20130107
91,Haliela,20130107,1,1,Haliela,20130107
92,HAMBANTOTA,20130107,1,7,HAMBANTOTA,20130107
93,HANGURANKETHA,20130107,1,4,HANGURANKETHA,20130107
94,HANWELLA,20130107,1,1,HANWELLA,20130107
95,Haputhale,20130107,1,7,Haputhale,20130107
96,HARISPATTUWA,20130107,1,4,HARISPATTUWA,20130107
97,HATHARALIYADDA,20130107,1,5,HATHARALIYADDA,20130107
98,HIKKADUWA,20130107,1,9,HIKKADUWA,20130107
99,HINGURAKGODA,20130107,1,2,HINGURAKGODA,20130107
100,HOMAGAMA,20130107,1,9,HOMAGAMA,20130107
101,HORANA,20130107,1,7,HORANA,20130107
102,HOROWPOTHANA,20130107,1,2,HOROWPOTHANA,20130107
103,Ibbagamuwa,20130107,1,7,Ibbagamuwa,20130107
104,IMADUWA,20130107,1,9,IMADUWA,20130107
105,IMBULPE,20130107,1,2,IMBULPE,20130107
106,INGIRIYA,20130107,1,1,INGIRIYA,20130107
107,IPALOGAMA,20130107,1,5,IPALOGAMA,20130107
108,IRAKKAMAM,20130107,1,8,IRAKKAMAM,20130107
109,JA-ELA,20130107,1,6,JA-ELA,20130107
110,JAFFNA,20130107,1,2,JAFFNA,20130107
111,KADUWELA,20130107,1,9,KADUWELA,20130107
112,KAHATAGASDIGILIYA,20130107,1,1,KAHATAGASDIGILIYA,20130107
113,KAHATHUDUWA,20130107,1,0,KAHATHUDUWA,20130107
114,KAHAWATHTHA,20130107,1,9,KAHAWATHTHA,20130107
115,KALAWANA,20130107,1,3,KALAWANA,20130107
116,KALMUNAI SOUTH ( MUSLIM DIV ),20130107,1,9,KALMUNAI SOUTH ( MUSLIM DIV ),20130107
117,KALNUMAI NORTH ( TAMIL DIV ),20130107,1,7,KALNUMAI NORTH ( TAMIL DIV ),20130107
