cell,mobility,dtg
1610,1.48,201301080000
1846,0.84,201301080000
1851,1.82,201301080000
1853,2.67,201301080000
1856,0.68,201301080000
1857,2.13,201301080000
2103,0.78,201301080000
2105,0.7,201301080000
2106,2.29,201301080000
2107,2.93,201301080000
2114,1.71,201301080000
2342,1.69,201301080000
2347,2.82,201301080000
2351,1.77,201301080000
2354,2.41,201301080000
2357,0.93,201301080000
2372,1.43,201301080000
2374,2.26,201301080000
2591,2.56,201301080000
2595,2.95,201301080000
2605,2.23,201301080000
2611,2.51,201301080000
2615,1.95,201301080000
2620,2.16,201301080000
2627,2.05,201301080000
2839,2.39,201301080000
2847,1.38,201301080000
3086,0.92,201301080000
3094,2.02,201301080000
3100,2.65,201301080000
3124,1.77,201301080000
3128,1.64,201301080000
3334,1.37,201301080000
3337,2.0,201301080000
3375,2.6,201301080000
3614,2.68,201301080000
3619,1.99,201301080000
3632,2.06,201301080000
3635,2.36,201301080000
3830,1.7,201301080000
3831,2.07,201301080000
3833,0.87,201301080000
3837,0.69,201301080000
3845,0.74,201301080000
3856,2.93,201301080000
3860,1.49,201301080000
3865,2.76,201301080000
4078,1.3,201301080000
4081,2.11,201301080000
4137,1.66,201301080000
4141,1.88,201301080000
4142,1.83,201301080000
4328,0.93,201301080000
4329,0.72,201301080000
4341,2.44,201301080000
4345,1.22,201301080000
4348,0.55,201301080000
4354,2.24,201301080000
4372,1.94,201301080000
4577,1.71,201301080000
4578,2.13,201301080000
4580,2.3,201301080000
4582,2.82,201301080000
4605,2.49,201301080000
4608,1.75,201301080000
4631,2.09,201301080000
4636,2.04,201301080000
4637,1.48,201301080000
4829,2.64,201301080000
4830,1.3,201301080000
4831,2.9,201301080000
4834,1.47,201301080000
4837,1.27,201301080000
4852,0.86,201301080000
4863,1.68,201301080000
4868,2.99,201301080000
4890,1.37,201301080000
4891,2.96,201301080000
5078,1.5,201301080000
5081,2.11,201301080000
5084,2.18,201301080000
5127,1.25,201301080000
5153,1.79,201301080000
5327,0.86,201301080000
5329,2.03,201301080000
5333,2.17,201301080000
5334,2.12,201301080000
5339,2.54,201301080000
5369,1.88,201301080000
5402,1.11,201301080000
5410,0.79,201301080000
5577,1.85,201301080000
5581,1.91,201301080000
5592,0.71,201301080000
5612,1.27,201301080000
5623,1.18,201301080000
5876,0.97,201301080000
5893,0.92,201301080000
5898,2.41,201301080000
6078,1.58,201301080000
6118,2.59,201301080000
6136,1.56,201301080000
6158,1.9,201301080000
6159,0.76,201301080000
6333,0.97,201301080000
6353,1.12,201301080000
6365,2.39,201301080000
6366,2.41,201301080000
6414,1.0,201301080000
6588,1.16,201301080000
6609,1.72,201301080000
6635,1.32,201301080000
6668,2.7,201301080000
6841,1.61,201301080000
6849,1.5,201301080000
6896,2.53,201301080000
6924,2.63,201301080000
6928,0.88,201301080000
6935,1.75,201301080000
6939,1.26,201301080000
7077,0.6,201301080000
7078,0.55,201301080000
7085,0.66,201301080000
7088,2.35,201301080000
7113,1.0,201301080000
7114,2.34,201301080000
7129,0.8,201301080000
7133,1.93,201301080000
7165,1.16,201301080000
7192,2.89,201301080000
7354,1.58,201301080000
7375,2.0,201301080000
7379,2.68,201301080000
7401,2.89,201301080000
7410,0.97,201301080000
7436,1.33,201301080000
7584,2.11,201301080000
7646,2.28,201301080000
7849,1.81,201301080000
7871,1.33,201301080000
7927,2.29,201301080000
7948,0.78,201301080000
8080,1.68,201301080000
8170,2.84,201301080000
8182,2.41,201301080000
8195,2.66,201301080000
8342,1.79,201301080000
8582,0.58,201301080000
8602,2.85,201301080000
8609,0.54,201301080000
8638,1.91,201301080000
8656,0.57,201301080000
8830,2.23,201301080000
8839,1.51,201301080000
8876,2.35,201301080000
8897,2.86,201301080000
8912,2.43,201301080000
8918,1.17,201301080000
8929,2.06,201301080000
8940,0.78,201301080000
8954,0.97,201301080000
9140,1.15,201301080000
9333,1.4,201301080000
9468,2.18,201301080000
9473,0.93,201301080000
9589,0.57,201301080000
9601,1.83,201301080000
9607,1.6,201301080000
9658,2.5,201301080000
9724,0.79,201301080000
9833,2.2,201301080000
10084,2.73,201301080000
10089,2.04,201301080000
10096,0.59,201301080000
10144,2.13,201301080000
10170,2.11,201301080000
10181,0.91,201301080000
10189,1.89,201301080000
10201,0.83,201301080000
10334,1.63,201301080000
10335,1.6,201301080000
10383,2.28,201301080000
10414,1.93,201301080000
10444,1.08,201301080000
10458,1.28,201301080000
10477,0.94,201301080000
10586,2.93,201301080000
10601,2.91,201301080000
10609,0.84,201301080000
10616,1.23,201301080000
10633,0.62,201301080000
10655,1.28,201301080000
10665,2.5,201301080000
10681,1.22,201301080000
10717,2.69,201301080000
10835,2.02,201301080000
10837,2.04,201301080000
10847,2.77,201301080000
10903,2.28,201301080000
10911,1.08,201301080000
10918,0.66,201301080000
10973,1.44,201301080000
11087,1.27,201301080000
11092,0.73,201301080000
11128,1.57,201301080000
11222,0.84,201301080000
11223,1.03,201301080000
11225,2.69,201301080000
11238,0.95,201301080000
11361,1.34,201301080000
11393,1.24,201301080000
11424,2.23,201301080000
11601,1.31,201301080000
11682,1.55,201301080000
11704,2.72,201301080000
11858,1.99,201301080000
11884,1.22,201301080000
11901,2.12,201301080000
11946,1.9,201301080000
11960,1.82,201301080000
11972,2.55,201301080000
12089,1.09,201301080000
12090,1.19,201301080000
12096,0.83,201301080000
12120,2.64,201301080000
12157,0.74,201301080000
12230,2.95,201301080000
12383,1.48,201301080000
12431,0.94,201301080000
12601,0.56,201301080000
12625,0.62,201301080000
12632,0.54,201301080000
12842,1.78,201301080000
12875,2.9,201301080000
12901,0.78,201301080000
12913,1.99,201301080000
12933,2.5,201301080000
12934,2.29,201301080000
12985,1.27,201301080000
13099,0.5,201301080000
13114,2.73,201301080000
13150,2.72,201301080000
13175,0.9,201301080000
13183,2.58,201301080000
13222,2.66,201301080000
13358,2.98,201301080000
13444,2.35,201301080000
13455,1.91,201301080000
13456,1.39,201301080000
13670,2.14,201301080000
13694,1.99,201301080000
13845,1.39,201301080000
13849,1.63,201301080000
14011,1.33,201301080000
14095,2.17,201301080000
14133,2.91,201301080000
14161,1.83,201301080000
14167,2.08,201301080000
14184,1.58,201301080000
14241,2.77,201301080000
14255,1.38,201301080000
14349,1.9,201301080000
14350,1.63,201301080000
14375,2.93,201301080000
14452,1.31,201301080000
14475,1.44,201301080000
14620,2.78,201301080000
14673,0.51,201301080000
14745,1.97,201301080000
14859,2.6,201301080000
14936,0.93,201301080000
14995,0.79,201301080000
15097,1.29,201301080000
15098,2.51,201301080000
15246,1.57,201301080000
15349,1.77,201301080000
15440,0.92,201301080000
15600,0.73,201301080000
15656,1.52,201301080000
15672,2.61,201301080000
15699,1.2,201301080000
15714,0.67,201301080000
15725,1.87,201301080000
15744,2.69,201301080000
15849,1.43,201301080000
15850,0.57,201301080000
15851,1.91,201301080000
15853,1.02,201301080000
15871,1.63,201301080000
16100,2.33,201301080000
16105,2.5,201301080000
16114,2.08,201301080000
16171,0.54,201301080000
16184,1.73,201301080000
16400,0.59,201301080000
