cell,mobility,dtg
1610,1.94,201301060800
1846,1.39,201301060800
1851,2.13,201301060800
1853,2.91,201301060800
1856,1.5,201301060800
1857,1.03,201301060800
2103,1.58,201301060800
2105,1.96,201301060800
2106,2.08,201301060800
2107,2.4,201301060800
2114,2.22,201301060800
2342,1.06,201301060800
2347,0.87,201301060800
2351,1.34,201301060800
2354,1.54,201301060800
2357,2.98,201301060800
2372,1.6,201301060800
2374,2.05,201301060800
2591,1.7,201301060800
2595,1.28,201301060800
2605,1.55,201301060800
2611,2.76,201301060800
2615,0.99,201301060800
2620,1.53,201301060800
2627,1.78,201301060800
2839,3.0,201301060800
2847,1.0,201301060800
3086,1.29,201301060800
3094,0.64,201301060800
3100,1.74,201301060800
3124,0.55,201301060800
3128,1.16,201301060800
3334,1.03,201301060800
3337,0.74,201301060800
3375,0.68,201301060800
3614,0.89,201301060800
3619,2.24,201301060800
3632,1.62,201301060800
3635,1.59,201301060800
3830,1.79,201301060800
3831,2.96,201301060800
3833,1.25,201301060800
3837,0.87,201301060800
3845,2.24,201301060800
3856,0.66,201301060800
3860,0.88,201301060800
3865,2.92,201301060800
4078,1.57,201301060800
4081,2.4,201301060800
4137,2.96,201301060800
4141,2.76,201301060800
4142,1.74,201301060800
4328,2.26,201301060800
4329,1.23,201301060800
4341,1.81,201301060800
4345,0.93,201301060800
4348,2.17,201301060800
4354,0.96,201301060800
4372,1.74,201301060800
4577,1.3,201301060800
4578,0.64,201301060800
4580,1.62,201301060800
4582,1.76,201301060800
4605,1.72,201301060800
4608,2.73,201301060800
4631,2.86,201301060800
4636,1.19,201301060800
4637,2.52,201301060800
4829,1.87,201301060800
4830,1.15,201301060800
4831,1.98,201301060800
4834,1.84,201301060800
4837,2.59,201301060800
4852,0.92,201301060800
4863,1.45,201301060800
4868,1.13,201301060800
4890,2.89,201301060800
4891,1.94,201301060800
5078,2.84,201301060800
5081,2.53,201301060800
5084,2.56,201301060800
5127,1.06,201301060800
5153,1.26,201301060800
5327,1.88,201301060800
5329,2.6,201301060800
5333,1.91,201301060800
5334,2.41,201301060800
5339,1.31,201301060800
5369,2.96,201301060800
5402,1.84,201301060800
5410,2.56,201301060800
5577,2.19,201301060800
5581,0.51,201301060800
5592,1.46,201301060800
5612,0.84,201301060800
5623,1.99,201301060800
5876,0.64,201301060800
5893,1.97,201301060800
5898,1.35,201301060800
6078,0.71,201301060800
6118,1.69,201301060800
6136,1.41,201301060800
6158,0.96,201301060800
6159,1.18,201301060800
6333,1.63,201301060800
6353,1.79,201301060800
6365,0.91,201301060800
6366,1.61,201301060800
6414,0.58,201301060800
6588,2.72,201301060800
6609,2.15,201301060800
6635,2.6,201301060800
6668,2.78,201301060800
6841,0.68,201301060800
6849,2.56,201301060800
6896,2.65,201301060800
6924,2.58,201301060800
6928,0.83,201301060800
6935,1.9,201301060800
6939,2.25,201301060800
7077,1.25,201301060800
7078,2.32,201301060800
7085,1.04,201301060800
7088,1.15,201301060800
7113,1.94,201301060800
7114,2.49,201301060800
7129,2.51,201301060800
7133,2.77,201301060800
7165,1.91,201301060800
7192,1.22,201301060800
7354,1.8,201301060800
7375,2.19,201301060800
7379,2.7,201301060800
7401,2.57,201301060800
7410,2.09,201301060800
7436,2.69,201301060800
7584,2.78,201301060800
7646,0.75,201301060800
7849,1.16,201301060800
7871,0.83,201301060800
7927,2.98,201301060800
7948,2.71,201301060800
8080,1.85,201301060800
8170,1.73,201301060800
8182,1.94,201301060800
8195,2.78,201301060800
8342,2.84,201301060800
8582,1.22,201301060800
8602,0.99,201301060800
8609,1.01,201301060800
8638,1.16,201301060800
8656,1.88,201301060800
8830,1.12,201301060800
8839,0.82,201301060800
8876,1.58,201301060800
8897,0.84,201301060800
8912,1.05,201301060800
8918,1.68,201301060800
8929,2.02,201301060800
8940,1.11,201301060800
8954,1.7,201301060800
9140,1.08,201301060800
9333,2.57,201301060800
9468,2.23,201301060800
9473,2.13,201301060800
9589,1.75,201301060800
9601,1.59,201301060800
9607,1.51,201301060800
9658,2.77,201301060800
9724,2.79,201301060800
9833,2.6,201301060800
10084,1.26,201301060800
10089,2.34,201301060800
