Station_ID,Station_Name,Element_Code,Element_Name,yy,mm,dd,obs_val
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,1,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,2,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,3,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,4,24
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,5,6
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,6,4
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,7,4
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,8,35
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,9,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,10,2
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,11,14
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,12,5
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,13,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,14,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,15,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,16,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,17,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,18,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,19,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,20,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,21,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,22,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,23,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,24,3
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,25,19.5
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,26,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,27,9.5
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,28,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,29,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,30,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,1,31,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,1,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,2,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,3,28
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,4,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,5,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,6,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,7,15
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,8,15
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,9,30
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,10,39
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,11,29
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,12,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,13,56
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,14,46
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,15,22
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,16,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,17,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,18,7
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,19,15
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,20,107
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,21,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,22,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,23,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,24,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,25,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,26,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,27,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,2,28,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,1,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,2,14
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,3,25
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,4,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,5,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,6,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,7,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,8,4
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,9,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,10,24
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,11,1
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,12,18
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,13,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,14,49
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,15,21
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,16,7
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,17,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,18,47
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,19,16
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,20,16
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,21,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,22,9
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,23,10
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,24,24
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,25,34
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,26,56
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,27,60
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,28,52
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,29,38
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,30,21
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,3,31,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,1,22
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,2,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,3,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,4,2
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,5,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,6,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,7,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,8,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,9,19
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,10,23
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,11,85
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,12,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,13,36
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,14,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,15,26.5
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,16,29
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,17,1
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,18,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,19,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,20,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,21,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,22,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,23,15
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,24,4.5
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,25,26
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,26,18
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,27,7
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,28,16
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,29,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,4,30,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,1,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,2,51
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,3,35
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,4,87
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,5,22
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,6,5
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,7,92
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,8,3
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,9,10
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,10,7
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,11,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,12,7
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,13,61
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,14,116
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,15,5
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,16,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,17,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,18,10
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,19,28
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,20,40
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,21,90
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,22,37
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,23,20
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,24,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,25,12
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,26,15
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,27,3
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,28,1
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,29,7
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,30,9
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,5,31,50
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,1,86
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,2,56
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,3,25
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,4,27
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,5,28
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,6,34
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,7,28
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,8,48
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,9,15
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,10,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,11,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,12,31
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,13,27
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,14,15
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,15,11
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,16,17
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,17,14
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,18,37
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,19,28
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,20,13
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,21,6
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,22,22
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,23,14
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,24,22
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,25,3
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,26,29
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,27,4
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,28,2
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,29,3
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,6,30,4
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,1,25
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,2,22
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,3,16
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,4,5
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,5,14
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,6,8
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,7,7
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,8,7
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,9,19
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,10,30
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,11,41
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,12,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,13,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,14,4
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,15,8
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,16,9
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,17,10
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,18,26
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,19,27
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,20,10
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,21,12
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,22,10
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,23,44
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,24,56
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,25,34
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,26,24
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,27,55
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,28,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,29,2
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,30,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,7,31,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,1,25
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,2,12
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,3,17
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,4,38
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,5,24
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,6,8
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,7,4
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,8,4
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,9,2
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,10,9
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,11,6
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,12,6
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,13,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,14,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,15,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,16,3
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,17,7
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,18,7
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,19,7
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,20,2
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,21,8
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,22,7
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,23,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,24,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,25,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,26,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,27,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,28,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,29,45
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,30,41
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,8,31,17
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,1,5
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,2,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,3,21
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,4,7
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,5,19
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,6,61
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,7,129
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,8,36
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,9,45
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,10,12
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,11,38
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,12,60
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,13,55
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,14,42
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,15,19
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,16,15
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,17,33
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,18,53
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,19,29
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,20,7
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,21,9
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,22,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,23,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,24,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,25,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,26,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,27,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,28,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,29,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,9,30,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,10,1,7
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,10,2,19
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,10,3,11
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,10,4,9
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,10,5,30
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,10,6,9
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,10,7,0
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,10,8,3
01KT513A,USK VALLEY S.P.,5,PRECIP,2013,10,9,3
